kingdom	phylum	cls	order	family	genus	species	common_name	filepath	class
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Chlaenius	nemoralis		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Chlaenius/nemoralis/0da3bebc-cef1-40f3-b485-27e7a356c9c5.png	Chlaenius nemoralis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Harpalus	pensylvanicus		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Harpalus/pensylvanicus/b01c988b-11af-4b3c-9da3-f1b0e5a02c0b.png	Harpalus pensylvanicus
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Lebia	bitaeniata		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Lebia/bitaeniata/f174b9f2-207e-46bd-a85d-572531f66265.png	Lebia bitaeniata
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Lebia	scalpta		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Lebia/scalpta/7f4ce77c-6bc4-4099-b88a-d5c20172581d.png	Lebia scalpta
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Cicindelidia	politula		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindelidia/politula/87b3b497-f5ef-43e5-bd30-9363c625cc86.png	Cicindelidia politula
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Calosoma	peregrinator		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calosoma/peregrinator/3564fa5f-c5f0-44ae-a4f3-ce2f68b8bbc1.png	Calosoma peregrinator
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Calosoma	peregrinator		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calosoma/peregrinator/2631170a-dd17-4212-80c8-7ad234f1d7d9.png	Calosoma peregrinator
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Polyderis	laeva		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Polyderis/laeva/1717c25e-173b-4e0e-9d50-47196ec4e006.png	Polyderis laeva
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Polyderis	laeva		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Polyderis/laeva/c72bca5a-eea6-4c8e-9a9f-19f69cd4835d.png	Polyderis laeva
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leptotrachelus	dorsalis		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Leptotrachelus/dorsalis/36f737bb-0c2e-4cd6-a3d0-a099fb3e2dd0.png	Leptotrachelus dorsalis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leptotrachelus	dorsalis		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Leptotrachelus/dorsalis/eb5ac7f5-2bc7-424f-8a11-793a62b07cbb.png	Leptotrachelus dorsalis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Cymindis	limbata		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cymindis/limbata/2219c91f-ec63-4cd3-b71c-f4500b6de41a.png	Cymindis limbata
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Cicindela	tranquebarica		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/tranquebarica/5111862e-46f4-4048-9fde-1b6ba030f873.png	Cicindela tranquebarica
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Cicindela	tranquebarica		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/tranquebarica/ac87e1a0-13a6-4908-9e13-aa5ce5a6228a.png	Cicindela tranquebarica
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Cymindis	punctifera		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cymindis/punctifera/5a9a7d02-9373-4460-813d-f8205a2ec46c.png	Cymindis punctifera
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Elaphropus	incurvus		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Elaphropus/incurvus/322b6fbe-cfab-4abb-add8-ccbf288f20ed.png	Elaphropus incurvus
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Elaphropus	anceps		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Elaphropus/anceps/8d6ad8a6-074d-4b12-ad7e-5f0f0fe40f75.png	Elaphropus anceps
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Selenophorus	opalinus		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Selenophorus/opalinus/685a4f53-6d55-429f-a1f7-521ae44b5d90.png	Selenophorus opalinus
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	tristis		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Pterostichus/tristis/16647b04-5940-48b1-9f51-e56f53c7c29b.png	Pterostichus tristis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Tetracha	carolina		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Tetracha/carolina/519212c9-6908-46d8-8aad-362effbe1c8d.png	Tetracha carolina
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Tetracha	carolina		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Tetracha/carolina/9aa21af0-336e-48a5-a326-ca4f5aad54cb.png	Tetracha carolina
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Tetracha	carolina		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Tetracha/carolina/c452635a-84a7-477f-9f04-22e37ccee16a.png	Tetracha carolina
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Tetracha	impressa		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Tetracha/impressa/420b6911-9452-4294-8624-d7c26abf22ba.png	Tetracha impressa
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Tetracha	impressa		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Tetracha/impressa/c1291521-3f43-445b-b9eb-ef9f1139a955.png	Tetracha impressa
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Tetracha	impressa		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Tetracha/impressa/9573a775-02c9-4877-af7d-e5dae37c31da.png	Tetracha impressa
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Tetracha	impressa		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Tetracha/impressa/bffe8ece-833d-4bb3-a1f3-64de6e4d065c.png	Tetracha impressa
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Clivina	dentipes		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Clivina/dentipes/a2eca0ec-b476-44b2-9f54-706060e7ba71.png	Clivina dentipes
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Clivina	dentipes		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Clivina/dentipes/03f48cd8-587d-4bc0-a2d0-a8db6b4b7347.png	Clivina dentipes
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Clivina	dentipes		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Clivina/dentipes/87271ee6-42c8-425f-a546-5ad90c8b4011.png	Clivina dentipes
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Cicindela	limbalis		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/limbalis/3f05b561-2476-4b71-b52e-80165cf92e88.png	Cicindela limbalis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Cicindela	limbalis		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/limbalis/941844a9-ba37-4bd2-a9b0-578b79826d9d.png	Cicindela limbalis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Tetracha	carolina		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Tetracha/carolina/3a955e18-84c0-4bc1-adb3-0ce90e7eb15e.png	Tetracha carolina
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Tetracha	carolina		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Tetracha/carolina/e4bb477d-146e-4a78-8d3c-ba71db94ffb3.png	Tetracha carolina
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Tetracha	carolina		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Tetracha/carolina/0a47508f-6e3a-4bb5-9d3d-6bf2b1c40652.png	Tetracha carolina
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Poecilus	lucublandus		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Poecilus/lucublandus/b4e11a8d-0d0c-45e2-b1f1-ec1e8bd25293.png	Poecilus lucublandus
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Poecilus	lucublandus		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Poecilus/lucublandus/a9694c22-e33c-4c45-8bf7-1932995e4a95.png	Poecilus lucublandus
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Philophuga			Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Philophuga/b9d24893-69a3-4f9f-b205-b37e76b87d6b.png	
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Scaphinotus	longiceps		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Scaphinotus/longiceps/458300d8-b6c4-490c-aefd-dc33ccee59e1.png	Scaphinotus longiceps
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Scaphinotus	longiceps		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Scaphinotus/longiceps/de0526b3-f9e8-485f-8b8f-5e45f5f7f10d.png	Scaphinotus longiceps
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Trichotichnus	dichrous		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Trichotichnus/dichrous/d96c5968-81c5-4a17-b2dc-dc0679dc3778.png	Trichotichnus dichrous
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Stenomorphus	convexior		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Stenomorphus/convexior/ec283e4f-7e7d-464d-a138-ca1589edc837.png	Stenomorphus convexior
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Galerita			Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Galerita/c3efb3f3-ca0b-41f8-aae3-b62147aa771c.png	
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	pensylvanicus		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Pterostichus/pensylvanicus/5ba55dbf-46c4-4152-9c4a-417124f4a4c9.png	Pterostichus pensylvanicus
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Poecilus	chalcites		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Poecilus/chalcites/8418e1b0-3350-4c86-93d9-c6498d6f8d10.png	Poecilus chalcites
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Dicaelus	purpuratus		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Dicaelus/purpuratus/8b809d53-dff2-45bd-bde5-a09b3ce63756.png	Dicaelus purpuratus
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Syntomus	americanus		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Syntomus/americanus/785341c6-4a86-45ef-9b3d-063d9ac6cc56.png	Syntomus americanus
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Dicaelus	purpuratus		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Dicaelus/purpuratus/9b2f7191-818a-4a87-9082-7f56eaed9e3e.png	Dicaelus purpuratus
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Cicindela	tranquebarica		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/tranquebarica/3226738b-b957-4815-9561-96ce457f7aff.png	Cicindela tranquebarica
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Chlaenius	orbus		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Chlaenius/orbus/f5dde6c7-5d53-4910-b3a6-08c42a4b5fb0.png	Chlaenius orbus
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Poecilus	lucublandus		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Poecilus/lucublandus/b19f9391-c69a-483f-a4f9-0fd37c711457.png	Poecilus lucublandus
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Tetracha	carolina		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Tetracha/carolina/e32d26fa-1002-4b42-958d-c41f4ade5b23.png	Tetracha carolina
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Cicindela	tranquebarica		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/tranquebarica/7b2e893d-d1e9-4f73-82dc-07c3b4349c9a.png	Cicindela tranquebarica
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Cicindela	tranquebarica		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/tranquebarica/6276d5a4-aa6e-4792-b910-7fd7304f7bbc.png	Cicindela tranquebarica
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Cicindela	tranquebarica		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/tranquebarica/98de024f-53b7-41e9-857e-dde8c405f729.png	Cicindela tranquebarica
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Cicindela	tranquebarica		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/tranquebarica/4b10c51e-b1f6-4055-8aad-8816e97aca69.png	Cicindela tranquebarica
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pericompsus	ephippiatus		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Pericompsus/ephippiatus/b4d5b0e8-92db-4eb8-a631-cb8a7e7922b4.png	Pericompsus ephippiatus
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Cicindela	limbalis		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/limbalis/ff42a7b5-36d2-4bd3-9f48-2c0d34e3f91e.png	Cicindela limbalis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Cicindela	tranquebarica		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/tranquebarica/83bfe699-d736-49a4-b4fc-56671be7b751.png	Cicindela tranquebarica
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Aspidoglossa	subangulata		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Aspidoglossa/subangulata/8812f875-444b-49c6-98c2-272e692998cb.png	Aspidoglossa subangulata
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Scarites	subterraneus		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Scarites/subterraneus/8b7b3df6-b861-446f-a2f9-f5d01272a0c5.png	Scarites subterraneus
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Scarites	subterraneus		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Scarites/subterraneus/7efeaaf5-ddc9-4d7a-8a70-ddcc048a4837.png	Scarites subterraneus
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Scarites	subterraneus		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Scarites/subterraneus/add8e0b9-95b9-4f02-ab17-b142ad6b2848.png	Scarites subterraneus
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Lebia	grandis		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Lebia/grandis/5e9fe7b2-b2e2-4c49-b8a7-a858b8a123a6.png	Lebia grandis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Harpalus	herbivagus		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Harpalus/herbivagus/d879ec05-d818-4613-baf2-bf4856d8c594.png	Harpalus herbivagus
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Stenolophus	fuliginosus		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Stenolophus/fuliginosus/abe18025-8a17-4b4b-9272-b796d7a7408d.png	Stenolophus fuliginosus
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	commutabilis		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Pterostichus/commutabilis/e1b73ab0-bd48-4dc6-93d7-b3f3533ffa92.png	Pterostichus commutabilis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Chlaenius	tricolor		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Chlaenius/tricolor/4adb19f8-61b8-460d-b56d-1159d96482e0.png	Chlaenius tricolor
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Scarites	subterraneus		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Scarites/subterraneus/5b3ae326-02d5-4c01-8b0a-08b7f1957f17.png	Scarites subterraneus
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Zacotus	matthewsii		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Zacotus/matthewsii/2f60d646-4e55-4cae-86bc-bdb28e3dd999.png	Zacotus matthewsii
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Calosoma	cancellatum		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calosoma/cancellatum/4ce7a638-ff70-48b1-95d8-c122df57875f.png	Calosoma cancellatum
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Calosoma	cancellatum		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calosoma/cancellatum/377c260b-9d05-46c6-a62d-4a738cf83a31.png	Calosoma cancellatum
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Coptodera	aerata		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Coptodera/aerata/77cb7454-b38a-4371-b918-c7be36a336ad.png	Coptodera aerata
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Coptodera	aerata		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Coptodera/aerata/99a4133f-2d11-4c20-a1f1-8fac8efae1dd.png	Coptodera aerata
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Cicindelidia	politula		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindelidia/politula/f7e785db-46ea-4708-ad62-e15d8e15666a.png	Cicindelidia politula
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Cicindelidia	politula		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindelidia/politula/62db291f-a8ed-4d0f-a48f-4ffffc3794e1.png	Cicindelidia politula
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Cicindela	scutellaris		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/scutellaris/a7ee1459-2d1a-4a2e-9784-fcbc8f0b3f76.png	Cicindela scutellaris
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Harpalus	rufipes		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Harpalus/rufipes/d20d5361-0650-4cbc-9155-1dc219898459.png	Harpalus rufipes
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Bembidion	lacunarium		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bembidion/lacunarium/5a3d5568-bf9e-4c8b-ab6f-4d94afa55e10.png	Bembidion lacunarium
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Tachyta	angulata		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Tachyta/angulata/d7950d35-3844-4b60-b7b1-e5febbabc97c.png	Tachyta angulata
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Amerizus	wingatei		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Amerizus/wingatei/a4652b1d-a058-4e1b-97d4-98d6531b74a1.png	Amerizus wingatei
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Cicindela	fulgida		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/fulgida/fcdb4c47-b6ae-432e-b35b-7c10763359c9.png	Cicindela fulgida
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Galerita	mexicana		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Galerita/mexicana/ed78a7e5-7f21-4faa-a3f0-d6a5d209c405.png	Galerita mexicana
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Galerita	mexicana		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Galerita/mexicana/c937285f-eec5-44e7-b663-77facb2ac0c9.png	Galerita mexicana
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Galerita	mexicana		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Galerita/mexicana/9860ed8a-393e-4d1b-ae78-dc7871f7bb2c.png	Galerita mexicana
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Cicindela	scutellaris		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/scutellaris/4ac45e1a-ed53-4879-ad34-a2a4098d35ed.png	Cicindela scutellaris
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Tachys	pallidus		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Tachys/pallidus/1a2b0810-97f6-4ebf-b30d-d08b6628abb7.png	Tachys pallidus
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Scaphinotus			Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Scaphinotus/9012591f-a345-4459-9761-e0a42bfd21d3.png	
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Cicindela	formosa		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/formosa/ec65e0d2-3f5b-4e6b-88c6-14337578df74.png	Cicindela formosa
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Cicindela	formosa		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/formosa/2dacdf8c-421f-4030-a040-651e73b5e08b.png	Cicindela formosa
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Calleida	punctata		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calleida/punctata/e97e1a43-0f38-4321-bbe6-a0ad1d7c8c30.png	Calleida punctata
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Harpalus	rufipes		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Harpalus/rufipes/7e7deb8e-6cfa-4681-a389-cc977b724308.png	Harpalus rufipes
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Geopinus	incrassatus		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Geopinus/incrassatus/6ef59f32-22e7-41fc-99cf-30e44353a0f0.png	Geopinus incrassatus
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Geopinus	incrassatus		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Geopinus/incrassatus/04ae0080-2fcb-4ed5-9750-08f2008c8bdb.png	Geopinus incrassatus
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Lachnocrepis	parallela		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Lachnocrepis/parallela/48f3b351-bb66-4701-8343-c893175dcdfb.png	Lachnocrepis parallela
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Agonum	tenue		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Agonum/tenue/b82a748f-ca53-4f74-94b4-ccfa2a0077ec.png	Agonum tenue
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Agonum	tenue		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Agonum/tenue/e27273df-5d95-4de7-b309-d7424ddd045d.png	Agonum tenue
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Cicindela	limbalis		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/limbalis/8be1373e-2207-4475-9de0-b022c2f2c0cd.png	Cicindela limbalis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Brachinus	medius		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Brachinus/medius/fc5852d7-d4fd-4c3f-b159-5d965958c79f.png	Brachinus medius
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Agonum	melanarium		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Agonum/melanarium/d32e6f10-7e34-4b7f-ad06-788f62d80a00.png	Agonum melanarium
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Agonum	melanarium		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Agonum/melanarium/23fd0d45-8006-462e-b15b-a9e98954a0d1.png	Agonum melanarium
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Agonum	palustre		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Agonum/palustre/b305acde-9447-4d93-9e11-a9b867d340ac.png	Agonum palustre
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	luctuosus		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Pterostichus/luctuosus/452de044-e93f-453d-9e86-85ed63fe1c5b.png	Pterostichus luctuosus
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Tachyta	angulata		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Tachyta/angulata/0b0c4af4-fd21-477c-adbb-6fee4744c45e.png	Tachyta angulata
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	caudicalis		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Pterostichus/caudicalis/08eea65b-ff26-4648-bdc0-0bb37e06096c.png	Pterostichus caudicalis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	caudicalis		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Pterostichus/caudicalis/9508a34b-aec6-4224-8338-55242e066817.png	Pterostichus caudicalis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Agonum	melanarium		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Agonum/melanarium/6a9d6d6f-0ac7-4a8a-86d1-4a8141f58770.png	Agonum melanarium
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Amara	quenseli		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Amara/quenseli/87f91b67-bb21-4dfd-bd39-0db0fcfe6373.png	Amara quenseli
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Chlaenius	laticollis		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Chlaenius/laticollis/7863383d-49e4-43ab-b2f2-7c671752760e.png	Chlaenius laticollis
Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Stenolophus	lineola		Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Stenolophus/lineola/48e761c3-8d5e-4a51-97d4-04d92db72dca.png	Stenolophus lineola
